0,1,3,NdValence_min_value,ThermalExpansionCoefficient_min_value,valence_min_value,Material composition,predict_Pt,Solute element,Host element,Scaled activation energy (eV)
0.1416578338277306,1.2393215153138404,1.3406349166019922,0.014344264704425234,-0.2617350135896261,1.055534617014967,MgFe,0,Fe,Mg,0.47406
-1.5444809889984659,1.2393215153138404,1.3406349166019922,1.0987706763589706,0.20867912880058834,-0.6792135796444139,MgGa,0,Ga,Mg,-0.05779
-0.10990622070928892,1.2393215153138404,1.3406349166019922,-1.3411887498637567,-1.0834711104231654,-0.6792135796444139,MgGd,0,Gd,Mg,-0.09429
0.9187112475756122,1.2393215153138404,1.3406349166019922,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,MgHf,0,Hf,Mg,0.63542
-1.6211688927908632,1.2393215153138404,1.3406349166019922,1.0987706763589706,1.9533796822225236,-1.2574629785308742,MgHg,0,Hg,Mg,-0.15246
-1.402665946108025,1.2393215153138404,1.3406349166019922,1.0987706763589706,0.9470506940713049,-0.6792135796444139,MgIn,0,In,Mg,-0.09044
1.1792198009670782,1.2393215153138404,1.3406349166019922,0.2854508676180616,-0.5832839210462285,-0.6792135796444139,MgIr,0,Ir,Mg,0.86103
-1.5068917285367063,1.2393215153138404,1.3406349166019922,-1.6122953527773929,3.9184007833462045,-1.8357123774173345,MgK,0,K,Mg,-0.32939
-0.5493047691939246,1.2393215153138404,1.3406349166019922,-1.3411887498637567,-0.6547392338143624,-0.6792135796444139,MgLa,0,La,Mg,-0.22764
-1.3758995303604051,1.2393215153138404,1.3406349166019922,-1.6122953527773929,1.7747414003021886,-1.8357123774173345,MgLi,0,Li,Mg,-0.07403
-0.1848164053668681,1.2393215153138404,1.3406349166019922,-0.2567623382092111,0.3277713167474781,1.6337840159014274,MgMn,0,Mn,Mg,0.2894
1.354755608239654,1.2393215153138404,1.3406349166019922,-0.2567623382092111,-0.6785576714037402,1.055534617014967,MgMo,0,Mo,Mg,1.26838
-1.46849746327807,1.2393215153138404,1.3406349166019922,-1.6122953527773929,3.2633937496383107,-1.8357123774173345,MgNa,0,Na,Mg,-0.14435
1.1915184886423544,1.2393215153138404,1.3406349166019922,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,MgNb,0,Nb,Mg,1.04635
-0.43638045990388763,1.2393215153138404,1.3406349166019922,-1.6122953527773929,-0.553510874059506,-0.6792135796444139,MgNd,0,Nd,Mg,-0.16883
0.04885864946078729,1.2393215153138404,1.3406349166019922,0.556557470531698,-0.16646126323211433,-0.6792135796444139,MgNi,0,Ni,Mg,0.36627
1.8131612190405184,1.2393215153138404,1.3406349166019922,0.014344264704425234,-0.6606938432117069,2.2120334147878875,MgOs,0,Os,Mg,1.15292
0.16072079932431452,1.2393215153138404,1.3406349166019922,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,MgPd,0,Pd,Mg,0.36233
-0.5370060825188842,1.2393215153138404,1.3406349166019922,-1.6122953527773929,-0.6428300150196733,-0.6792135796444139,MgPr,0,Pr,Mg,-0.18752
0.39925942584167823,1.2393215153138404,1.3406349166019922,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,MgPt,0,Pt,Mg,0.4658
1.9842247758856348,1.2393215153138404,1.3406349166019922,-0.2567623382092111,-0.5951931398409175,1.6337840159014274,MgRe,0,Re,Mg,1.38375
0.6179524443379592,1.2393215153138404,1.3406349166019922,0.556557470531698,-0.47610095189402774,1.055534617014967,MgRh,0,Rh,Mg,0.7209
1.0316355558654136,1.2393215153138404,1.3406349166019922,0.2854508676180616,-0.5832839210462285,2.2120334147878875,MgRu,0,Ru,Mg,1.03511
-0.872670795561727,1.2393215153138404,1.3406349166019922,1.0987706763589706,-0.30937188876838206,0.47728521812850677,MgSb,0,Sb,Mg,-0.13667
0.1450120216483248,1.2393215153138404,1.3406349166019922,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,MgSc,0,Sc,Mg,0.2063
-1.3308304323690292,1.2393215153138404,1.3406349166019922,1.0987706763589706,1.7151953063287437,1.055534617014967,MgSe,0,Se,Mg,-0.30687
0.003018088580747999,1.2393215153138404,1.3406349166019922,-1.6122953527773929,-0.809559078145319,-0.10096418075795353,MgSi,0,Si,Mg,0.02822
-1.318442300605421,1.2393215153138404,1.3406349166019922,1.0987706763589706,0.3456351449395116,-0.10096418075795353,MgSn,0,Sn,Mg,-0.0433
-0.7091877019708656,1.2393215153138404,1.3406349166019922,-1.6122953527773929,0.37540819192623404,-1.2574629785308742,MgSr,0,Sr,Mg,-0.32382
1.795272219331154,1.2393215153138404,1.3406349166019922,-0.7989755440364839,-0.5892385304435729,0.47728521812850677,MgTa,0,Ta,Mg,1.13128
0.8337384994562504,1.2393215153138404,1.3406349166019922,-0.2567623382092111,-0.48801017068871666,1.6337840159014274,MgTc,0,Tc,Mg,1.24556
0.3786870764759802,1.2393215153138404,1.3406349166019922,-1.0700821469501203,-0.30937188876838206,-0.10096418075795353,MgTh,0,Th,Mg,-0.1397
0.2870059547159016,1.2393215153138404,1.3406349166019922,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,MgTi,0,Ti,Mg,0.61614
0.5575770705689141,1.2393215153138404,1.3406349166019922,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,MgV,0,V,Mg,0.85139
2.2480875180979307,1.2393215153138404,1.3406349166019922,-0.5278689411228475,-0.6964214995957737,1.055534617014967,MgW,0,W,Mg,1.42392
0.12824108454582542,1.2393215153138404,1.3406349166019922,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,MgY,0,Y,Mg,-0.0565
-1.1086937819638218,1.2393215153138404,1.3406349166019922,1.0987706763589706,0.8339131155217596,-1.2574629785308742,MgZn,0,Zn,Mg,-0.10139
0.4960836351932403,1.2393215153138404,1.3406349166019922,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,MgZr,0,Zr,Mg,0.58031
1.354755608239654,-1.4397478936139902,0.03030035610717292,-0.2567623382092111,-0.6785576714037402,1.055534617014967,MoMo,0,Mo,Mo,0.0
-0.5024244101595177,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.16104225362183242,-1.2574629785308742,MoAg,0,Ag,Mo,-0.3389
-1.274480083584603,-1.4397478936139902,0.03030035610717292,1.0987706763589706,-0.16646126323211433,0.47728521812850677,MoBi,0,Bi,Mo,-0.25015
-1.218778211692295,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.8696407719058266,-1.2574629785308742,MoCd,0,Cd,Mo,-0.29796
0.09358114773396184,-1.4397478936139902,0.03030035610717292,0.2854508676180616,-0.1902797008214923,-0.6792135796444139,MoCo,0,Co,Mo,-0.43262
0.5542228837485558,-1.4397478936139902,0.03030035610717292,-0.2567623382092111,-0.6726030620063957,1.055534617014967,MoCr,0,Cr,Mo,0.03971
-0.36508161669629996,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.01813162808556478,-1.2574629785308742,MoCu,0,Cu,Mo,-0.16294
0.1416578338277306,-1.4397478936139902,0.03030035610717292,0.014344264704425234,-0.2617350135896261,1.055534617014967,MoFe,0,Fe,Mo,-0.41841
-1.5444809889984659,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.20867912880058834,-0.6792135796444139,MoGa,0,Ga,Mo,-0.06432
-1.402665946108025,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.9470506940713049,-0.6792135796444139,MoIn,0,In,Mo,-0.18684
-0.8511816350384425,-1.4397478936139902,0.03030035610717292,-1.6122953527773929,0.5123642080651573,-1.2574629785308742,MoMg,0,Mg,Mo,-0.07214
-0.1848164053668681,-1.4397478936139902,0.03030035610717292,-0.2567623382092111,0.3277713167474781,1.6337840159014274,MoMn,0,Mn,Mo,-0.21671
0.04885864946078729,-1.4397478936139902,0.03030035610717292,0.556557470531698,-0.16646126323211433,-0.6792135796444139,MoNi,0,Ni,Mo,-0.3256
0.16072079932431452,-1.4397478936139902,0.03030035610717292,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,MoPd,0,Pd,Mo,-0.38321
0.8337384994562504,-1.4397478936139902,0.03030035610717292,-0.2567623382092111,-0.48801017068871666,1.6337840159014274,MoTc,0,Tc,Mo,-0.16792
2.2480875180979307,-1.4397478936139902,0.03030035610717292,-0.5278689411228475,-0.6964214995957737,1.055534617014967,MoW,0,W,Mo,0.22933
0.12824108454582542,-1.4397478936139902,0.03030035610717292,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,MoY,0,Y,Mo,-0.17599
-1.1086937819638218,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.8339131155217596,-1.2574629785308742,MoZn,0,Zn,Mo,-0.07497
-0.6644652026974552,-1.4397478936139902,0.03030035610717292,1.0987706763589706,-0.04736907528522456,0.47728521812850677,MoAs,0,As,Mo,-0.17707
-0.5287324198282266,-1.4397478936139902,0.03030035610717292,1.0987706763589706,-0.6249661868276399,-0.10096418075795353,MoGe,0,Ge,Mo,-0.03033
1.8131612190405184,-1.4397478936139902,0.03030035610717292,0.014344264704425234,-0.6606938432117069,2.2120334147878875,MoOs,0,Os,Mo,-0.27856
-1.528392069696062,-1.4397478936139902,0.03030035610717292,-1.6122953527773929,6.597975012151224,0.47728521812850677,MoP,0,P,Mo,-0.25526
-1.211633793244809,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.7505485839589369,-0.10096418075795353,MoPb,0,Pb,Mo,-0.27243
0.39925942584167823,-1.4397478936139902,0.03030035610717292,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,MoPt,0,Pt,Mo,-0.52073
1.0316355558654136,-1.4397478936139902,0.03030035610717292,0.2854508676180616,-0.5832839210462285,2.2120334147878875,MoRu,0,Ru,Mo,-0.41775
-0.872670795561727,-1.4397478936139902,0.03030035610717292,1.0987706763589706,-0.30937188876838206,0.47728521812850677,MoSb,0,Sb,Mo,-0.132
0.1450120216483248,-1.4397478936139902,0.03030035610717292,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,MoSc,0,Sc,Mo,-0.03891
0.003018088580747999,-1.4397478936139902,0.03030035610717292,-1.6122953527773929,-0.809559078145319,-0.10096418075795353,MoSi,0,Si,Mo,-0.09983
-1.318442300605421,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.3456351449395116,-0.10096418075795353,MoSn,0,Sn,Mo,-0.13579
0.2870059547159016,-1.4397478936139902,0.03030035610717292,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,MoTi,0,Ti,Mo,0.01575
-1.2380312480020859,-1.4397478936139902,0.03030035610717292,1.0987706763589706,0.816049287329726,-0.6792135796444139,MoTl,0,Tl,Mo,-0.31303
0.4960836351932403,-1.4397478936139902,0.03030035610717292,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,MoZr,0,Zr,Mo,-0.06928
0.04885864946078729,0.11243452294925871,-1.2414948637580867,0.556557470531698,-0.16646126323211433,-0.6792135796444139,NiNi,0,Ni,Ni,0.0
-0.5024244101595177,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.16104225362183242,-1.2574629785308742,NiAg,0,Ag,Ni,-0.18887
-0.8394755210749294,0.11243452294925871,-1.2414948637580867,-1.6122953527773929,0.4111358483103011,-0.6792135796444139,NiAl,0,Al,Ni,-0.01661
-0.3879348138200115,0.11243452294925871,-1.2414948637580867,1.0987706763589706,-0.11882438805335847,-0.6792135796444139,NiAu,0,Au,Ni,-0.24525
-1.274480083584603,0.11243452294925871,-1.2414948637580867,1.0987706763589706,-0.16646126323211433,0.47728521812850677,NiBi,0,Bi,Ni,-0.53152
-1.218778211692295,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.8696407719058266,-1.2574629785308742,NiCd,0,Cd,Ni,-0.25802
0.09358114773396184,0.11243452294925871,-1.2414948637580867,0.2854508676180616,-0.1902797008214923,-0.6792135796444139,NiCo,0,Co,Ni,0.11524
0.5542228837485558,0.11243452294925871,-1.2414948637580867,-0.2567623382092111,-0.6726030620063957,1.055534617014967,NiCr,0,Cr,Ni,-0.02986
-0.36508161669629996,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.01813162808556478,-1.2574629785308742,NiCu,0,Cu,Ni,-0.06858
0.1416578338277306,0.11243452294925871,-1.2414948637580867,0.014344264704425234,-0.2617350135896261,1.055534617014967,NiFe,0,Fe,Ni,-0.01578
-1.5444809889984659,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.20867912880058834,-0.6792135796444139,NiGa,0,Ga,Ni,-0.07458
-0.5287324198282266,0.11243452294925871,-1.2414948637580867,1.0987706763589706,-0.6249661868276399,-0.10096418075795353,NiGe,0,Ge,Ni,-0.15619
0.9187112475756122,0.11243452294925871,-1.2414948637580867,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,NiHf,0,Hf,Ni,-0.21084
-1.6211688927908632,0.11243452294925871,-1.2414948637580867,1.0987706763589706,1.9533796822225236,-1.2574629785308742,NiHg,0,Hg,Ni,-0.31358
-1.402665946108025,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.9470506940713049,-0.6792135796444139,NiIn,0,In,Ni,-0.25042
1.1792198009670782,0.11243452294925871,-1.2414948637580867,0.2854508676180616,-0.5832839210462285,-0.6792135796444139,NiIr,0,Ir,Ni,0.5026
-0.8511816350384425,0.11243452294925871,-1.2414948637580867,-1.6122953527773929,0.5123642080651573,-1.2574629785308742,NiMg,0,Mg,Ni,-0.10457
-0.1848164053668681,0.11243452294925871,-1.2414948637580867,-0.2567623382092111,0.3277713167474781,1.6337840159014274,NiMn,0,Mn,Ni,-0.01542
1.354755608239654,0.11243452294925871,-1.2414948637580867,-0.2567623382092111,-0.6785576714037402,1.055534617014967,NiMo,0,Mo,Ni,0.03511
1.1915184886423544,0.11243452294925871,-1.2414948637580867,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,NiNb,0,Nb,Ni,-0.08818
1.8131612190405184,0.11243452294925871,-1.2414948637580867,0.014344264704425234,-0.6606938432117069,2.2120334147878875,NiOs,0,Os,Ni,0.5853
-1.211633793244809,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.7505485839589369,-0.10096418075795353,NiPb,0,Pb,Ni,-0.43286
0.16072079932431452,0.11243452294925871,-1.2414948637580867,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,NiPd,0,Pd,Ni,-0.13837
0.39925942584167823,0.11243452294925871,-1.2414948637580867,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,NiPt,0,Pt,Ni,0.10964
1.9842247758856348,0.11243452294925871,-1.2414948637580867,-0.2567623382092111,-0.5951931398409175,1.6337840159014274,NiRe,0,Re,Ni,0.50674
0.6179524443379592,0.11243452294925871,-1.2414948637580867,0.556557470531698,-0.47610095189402774,1.055534617014967,NiRh,0,Rh,Ni,0.199
1.0316355558654136,0.11243452294925871,-1.2414948637580867,0.2854508676180616,-0.5832839210462285,2.2120334147878875,NiRu,0,Ru,Ni,0.25454
-1.4489425507945979,0.11243452294925871,-1.2414948637580867,-1.6122953527773929,3.203847655664866,1.055534617014967,NiS,0,S,Ni,-0.79502
-0.872670795561727,0.11243452294925871,-1.2414948637580867,1.0987706763589706,-0.30937188876838206,0.47728521812850677,NiSb,0,Sb,Ni,-0.27711
0.1450120216483248,0.11243452294925871,-1.2414948637580867,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,NiSc,0,Sc,Ni,-0.25421
0.003018088580747999,0.11243452294925871,-1.2414948637580867,-1.6122953527773929,-0.809559078145319,-0.10096418075795353,NiSi,0,Si,Ni,-0.24268
-1.318442300605421,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.3456351449395116,-0.10096418075795353,NiSn,0,Sn,Ni,-0.24553
1.795272219331154,0.11243452294925871,-1.2414948637580867,-0.7989755440364839,-0.5892385304435729,0.47728521812850677,NiTa,0,Ta,Ni,-0.0961
0.8337384994562504,0.11243452294925871,-1.2414948637580867,-0.2567623382092111,-0.48801017068871666,1.6337840159014274,NiTc,0,Tc,Ni,0.18748
0.2870059547159016,0.11243452294925871,-1.2414948637580867,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,NiTi,0,Ti,Ni,-0.03497
-1.2380312480020859,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.816049287329726,-0.6792135796444139,NiTl,0,Tl,Ni,-0.38005
0.5575770705689141,0.11243452294925871,-1.2414948637580867,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,NiV,0,V,Ni,-0.00307
2.2480875180979307,0.11243452294925871,-1.2414948637580867,-0.5278689411228475,-0.6964214995957737,1.055534617014967,NiW,0,W,Ni,0.24398
-1.1086937819638218,0.11243452294925871,-1.2414948637580867,1.0987706763589706,0.8339131155217596,-1.2574629785308742,NiZn,0,Zn,Ni,-0.05668
0.4960836351932403,0.11243452294925871,-1.2414948637580867,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,NiZr,0,Zr,Ni,-0.30565
-1.211633793244809,0.6453424111549578,2.1014897410029776,1.0987706763589706,0.7505485839589369,-0.10096418075795353,PbPb,0,Pb,Pb,0.0
-0.5024244101595177,0.6453424111549578,2.1014897410029776,1.0987706763589706,0.16104225362183242,-1.2574629785308742,PbAg,0,Ag,Pb,-0.26199
-1.218778211692295,0.6453424111549578,2.1014897410029776,1.0987706763589706,0.8696407719058266,-1.2574629785308742,PbCd,0,Cd,Pb,-0.13192
1.354755608239654,0.6453424111549578,2.1014897410029776,-0.2567623382092111,-0.6785576714037402,1.055534617014967,PbMo,0,Mo,Pb,0.5364
1.1915184886423544,0.6453424111549578,2.1014897410029776,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,PbNb,0,Nb,Pb,0.5915
0.16072079932431452,0.6453424111549578,2.1014897410029776,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,PbPd,0,Pd,Pb,-0.20521
0.12824108454582542,0.6453424111549578,2.1014897410029776,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,PbY,0,Y,Pb,0.20792
0.4960836351932403,0.6453424111549578,2.1014897410029776,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,PbZr,0,Zr,Pb,0.5098
0.16072079932431452,0.2123713444737503,-0.23002888567571206,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,PdPd,0,Pd,Pd,0.0
-0.5024244101595177,0.2123713444737503,-0.23002888567571206,1.0987706763589706,0.16104225362183242,-1.2574629785308742,PdAg,0,Ag,Pd,-0.10974
-0.3879348138200115,0.2123713444737503,-0.23002888567571206,1.0987706763589706,-0.11882438805335847,-0.6792135796444139,PdAu,0,Au,Pd,-0.11745
-1.218778211692295,0.2123713444737503,-0.23002888567571206,1.0987706763589706,0.8696407719058266,-1.2574629785308742,PdCd,0,Cd,Pd,-0.16826
0.09358114773396184,0.2123713444737503,-0.23002888567571206,0.2854508676180616,-0.1902797008214923,-0.6792135796444139,PdCo,0,Co,Pd,-0.00183
0.5542228837485558,0.2123713444737503,-0.23002888567571206,-0.2567623382092111,-0.6726030620063957,1.055534617014967,PdCr,0,Cr,Pd,0.49451
-0.36508161669629996,0.2123713444737503,-0.23002888567571206,1.0987706763589706,0.01813162808556478,-1.2574629785308742,PdCu,0,Cu,Pd,-0.11032
0.1416578338277306,0.2123713444737503,-0.23002888567571206,0.014344264704425234,-0.2617350135896261,1.055534617014967,PdFe,0,Fe,Pd,0.17347
0.9187112475756122,0.2123713444737503,-0.23002888567571206,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,PdHf,0,Hf,Pd,0.24061
-1.6211688927908632,0.2123713444737503,-0.23002888567571206,1.0987706763589706,1.9533796822225236,-1.2574629785308742,PdHg,0,Hg,Pd,-0.2697
1.1792198009670782,0.2123713444737503,-0.23002888567571206,0.2854508676180616,-0.5832839210462285,-0.6792135796444139,PdIr,0,Ir,Pd,0.54273
-0.5493047691939246,0.2123713444737503,-0.23002888567571206,-1.3411887498637567,-0.6547392338143624,-0.6792135796444139,PdLa,0,La,Pd,-0.93933
-0.1848164053668681,0.2123713444737503,-0.23002888567571206,-0.2567623382092111,0.3277713167474781,1.6337840159014274,PdMn,0,Mn,Pd,0.34327
1.354755608239654,0.2123713444737503,-0.23002888567571206,-0.2567623382092111,-0.6785576714037402,1.055534617014967,PdMo,0,Mo,Pd,1.02103
1.1915184886423544,0.2123713444737503,-0.23002888567571206,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,PdNb,0,Nb,Pd,0.69444
0.04885864946078729,0.2123713444737503,-0.23002888567571206,0.556557470531698,-0.16646126323211433,-0.6792135796444139,PdNi,0,Ni,Pd,-0.13289
1.8131612190405184,0.2123713444737503,-0.23002888567571206,0.014344264704425234,-0.6606938432117069,2.2120334147878875,PdOs,0,Os,Pd,0.94698
0.39925942584167823,0.2123713444737503,-0.23002888567571206,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,PdPt,0,Pt,Pd,0.16814
1.9842247758856348,0.2123713444737503,-0.23002888567571206,-0.2567623382092111,-0.5951931398409175,1.6337840159014274,PdRe,0,Re,Pd,1.26257
0.6179524443379592,0.2123713444737503,-0.23002888567571206,0.556557470531698,-0.47610095189402774,1.055534617014967,PdRh,0,Rh,Pd,0.26592
1.0316355558654136,0.2123713444737503,-0.23002888567571206,0.2854508676180616,-0.5832839210462285,2.2120334147878875,PdRu,0,Ru,Pd,0.60024
0.1450120216483248,0.2123713444737503,-0.23002888567571206,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,PdSc,0,Sc,Pd,0.01782
1.795272219331154,0.2123713444737503,-0.23002888567571206,-0.7989755440364839,-0.5892385304435729,0.47728521812850677,PdTa,0,Ta,Pd,0.8232
0.8337384994562504,0.2123713444737503,-0.23002888567571206,-0.2567623382092111,-0.48801017068871666,1.6337840159014274,PdTc,0,Tc,Pd,0.92399
0.2870059547159016,0.2123713444737503,-0.23002888567571206,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,PdTi,0,Ti,Pd,0.1797
0.5575770705689141,0.2123713444737503,-0.23002888567571206,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,PdV,0,V,Pd,0.48415
2.2480875180979307,0.2123713444737503,-0.23002888567571206,-0.5278689411228475,-0.6964214995957737,1.055534617014967,PdW,0,W,Pd,1.23976
0.12824108454582542,0.2123713444737503,-0.23002888567571206,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,PdY,0,Y,Pd,-0.32477
-1.1086937819638218,0.2123713444737503,-0.23002888567571206,1.0987706763589706,0.8339131155217596,-1.2574629785308742,PdZn,0,Zn,Pd,-0.11153
0.4960836351932403,0.2123713444737503,-0.23002888567571206,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,PdZr,0,Zr,Pd,0.10824
0.39925942584167823,-0.027081546424845566,-0.10024231046443549,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,PtPt,1,Pt,Pt,0.0
-0.5024244101595177,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,0.16104225362183242,-1.2574629785308742,PtAg,1,Ag,Pt,0.02848
-0.3879348138200115,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,-0.11882438805335847,-0.6792135796444139,PtAu,1,Au,Pt,-0.0845
-1.218778211692295,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,0.8696407719058266,-1.2574629785308742,PtCd,1,Cd,Pt,-0.07759
0.09358114773396184,-0.027081546424845566,-0.10024231046443549,0.2854508676180616,-0.1902797008214923,-0.6792135796444139,PtCo,1,Co,Pt,-0.11819
0.5542228837485558,-0.027081546424845566,-0.10024231046443549,-0.2567623382092111,-0.6726030620063957,1.055534617014967,PtCr,1,Cr,Pt,0.60181
-0.36508161669629996,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,0.01813162808556478,-1.2574629785308742,PtCu,1,Cu,Pt,0.10523
0.1416578338277306,-0.027081546424845566,-0.10024231046443549,0.014344264704425234,-0.2617350135896261,1.055534617014967,PtFe,1,Fe,Pt,0.11762
0.9187112475756122,-0.027081546424845566,-0.10024231046443549,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,PtHf,1,Hf,Pt,0.42261
-1.6211688927908632,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,1.9533796822225236,-1.2574629785308742,PtHg,1,Hg,Pt,-0.22643
1.1792198009670782,-0.027081546424845566,-0.10024231046443549,0.2854508676180616,-0.5832839210462285,-0.6792135796444139,PtIr,1,Ir,Pt,0.45628
-0.5493047691939246,-0.027081546424845566,-0.10024231046443549,-1.3411887498637567,-0.6547392338143624,-0.6792135796444139,PtLa,1,La,Pt,-0.59931
-0.1848164053668681,-0.027081546424845566,-0.10024231046443549,-0.2567623382092111,0.3277713167474781,1.6337840159014274,PtMn,1,Mn,Pt,0.36775
1.354755608239654,-0.027081546424845566,-0.10024231046443549,-0.2567623382092111,-0.6785576714037402,1.055534617014967,PtMo,1,Mo,Pt,1.29171
1.1915184886423544,-0.027081546424845566,-0.10024231046443549,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,PtNb,1,Nb,Pt,0.96632
0.04885864946078729,-0.027081546424845566,-0.10024231046443549,0.556557470531698,-0.16646126323211433,-0.6792135796444139,PtNi,1,Ni,Pt,-0.11616
1.8131612190405184,-0.027081546424845566,-0.10024231046443549,0.014344264704425234,-0.6606938432117069,2.2120334147878875,PtOs,1,Os,Pt,0.97817
0.16072079932431452,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,PtPd,1,Pd,Pt,0.0361
1.9842247758856348,-0.027081546424845566,-0.10024231046443549,-0.2567623382092111,-0.5951931398409175,1.6337840159014274,PtRe,1,Re,Pt,1.43625
0.6179524443379592,-0.027081546424845566,-0.10024231046443549,0.556557470531698,-0.47610095189402774,1.055534617014967,PtRh,1,Rh,Pt,0.21602
1.0316355558654136,-0.027081546424845566,-0.10024231046443549,0.2854508676180616,-0.5832839210462285,2.2120334147878875,PtRu,1,Ru,Pt,0.64922
0.1450120216483248,-0.027081546424845566,-0.10024231046443549,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,PtSc,1,Sc,Pt,0.17479
1.795272219331154,-0.027081546424845566,-0.10024231046443549,-0.7989755440364839,-0.5892385304435729,0.47728521812850677,PtTa,1,Ta,Pt,1.07325
0.8337384994562504,-0.027081546424845566,-0.10024231046443549,-0.2567623382092111,-0.48801017068871666,1.6337840159014274,PtTc,1,Tc,Pt,1.10622
0.2870059547159016,-0.027081546424845566,-0.10024231046443549,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,PtTi,1,Ti,Pt,0.37967
0.5575770705689141,-0.027081546424845566,-0.10024231046443549,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,PtV,1,V,Pt,0.66033
2.2480875180979307,-0.027081546424845566,-0.10024231046443549,-0.5278689411228475,-0.6964214995957737,1.055534617014967,PtW,1,W,Pt,1.49513
0.12824108454582542,-0.027081546424845566,-0.10024231046443549,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,PtY,1,Y,Pt,-0.35815
-1.1086937819638218,-0.027081546424845566,-0.10024231046443549,1.0987706763589706,0.8339131155217596,-1.2574629785308742,PtZn,1,Zn,Pt,0.12776
0.4960836351932403,-0.027081546424845566,-0.10024231046443549,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,PtZr,1,Zr,Pt,0.26418
2.2480875180979307,-2.0462401558987473,0.10452712574176637,-0.5278689411228475,-0.6964214995957737,1.055534617014967,WW,0,W,W,0.0
-0.5024244101595177,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.16104225362183242,-1.2574629785308742,WAg,0,Ag,W,-0.43404
-0.8394755210749294,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,0.4111358483103011,-0.6792135796444139,WAl,0,Al,W,0.0209
